"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Olvera C.; Piqué J.M.; Cortés U.; Nemirovsky M.","Olvera, Claudia (57210129803); Piqué, Josep M. (55366204000); Cortés, Ulises (7004065770); Nemirovsky, Mario (6701312944)","57210129803; 55366204000; 7004065770; 6701312944","Evaluating university-business collaboration at science parks: A business perspective","2020","Triple Helix","22","5-6","","1","41","40","6","10.1163/21971927-bja10007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117065779&doi=10.1163%2f21971927-bja10007&partnerID=40&md5=32598f7f842428148033d820f76ad8e0","The evaluation of the companies’ performance at University Science Parks (SPs) becomes essential in identifying the needs of the companies and the feasibility of the University-Business Collaboration (ubc). The companies’ real needs are also of interest for universities and SPs, since they face the challenge of designing strategies that best help them to transfer knowledge more effectively. This research article focuses on Key Performance Indicators (kpis) in ubc, needs and business objectives of companies co-located at SPs in Spain and Mexico. This article (i) aims to identify the kpis in ubc used by co-located companies at SPs, and (ii) explore the kpis in ubc and critical success factors of SPs. This article focuses on the perspective of companies, with a secondary focus on the perspectives of SPs and universities. For this study, data was collected through online company surveys in Spain and Mexico. Moreover, the empirical analysis uses fourteen semi-structured interviews addressed to SPs directors to explore kpis in ubc and success factors of SPs in both countries. In addition, two frameworks were developed with the main kpis in ubc, taking into account university and company perspectives. They show the objectives, strategies and long-term kpis as well as progress kpis, and they are a useful guide to evaluate the accomplishments and the alignment of goals in ubc. © CLAUDIA OLVERA ET AL., 2020","Evaluation metrics; Key performance indicators; Open innovation; Science Parks; University business collaboration","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85117065779"
"Michelino F.; Cammarano A.; Celone A.; Caputo M.","Michelino, Francesca (35183740900); Cammarano, Antonello (56320485200); Celone, Andrea (57210441217); Caputo, Mauro (7102895180)","35183740900; 56320485200; 57210441217; 7102895180","The linkage between sustainability and innovation performance in IT hardware sector","2019","Sustainability (Switzerland)","11","16","4275","","","","39","10.3390/su11164275","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070741111&doi=10.3390%2fsu11164275&partnerID=40&md5=92ee8f4bb75e525777464328a83a48ca","This work investigates the relationship between sustainability and innovation performance. Despite the relevance of the issue, few contributions deepen such a relationship after both a conceptual and a quantitative perspective. Therefore, the aim of this paper is to suggest a measure of sustainability for innovation processes and to define which innovation strategies can lead to more sustainable processes. The role of ambidexterity within the corporate sustainability framework is underlined: Ambidextrous organizations are able to improve the innovation performance and better use their resources, improving the sustainability of research and development (R & D) processes. By employing patent data and testing the framework on a sample of worldwide top R & D spending companies in the IT hardware industry, this work suggests which optimal value of ambidexterity will lead to more sustainable innovation. In addition, R & D processes with non-optimal levels of ambidexterity can be managed in a better way. Indeed, results show the usefulness of open innovation adoption to improve the performance of exploration processes. Moreover, R & D activities based on a preponderance of exploitation strategies are more sustainable if they fall into technological domains in which the focal company is highly specialized. The work also contributes to the conceptualization of sustainability and to definition of patent-based metrics related to sustainability. © 2019 by the authors.","Ambidexterity; Exploitation vs. exploration; Innovation; Innovation performance; Open innovation; Patent data; Specialization; Sustainability; Technological strategies","exploitation; exploration; hardware; information technology; innovation; performance assessment; sustainability; technology","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85070741111"
"Ricard W.; Grandadam D.; Prado-Saldanha F.; Cohendet P.; Stojak L.","Ricard, William (56682042100); Grandadam, David (35088198800); Prado-Saldanha, Fabio (56741433800); Cohendet, Patrick (6602685833); Stojak, Lucy (6504764969)","56682042100; 35088198800; 56741433800; 6602685833; 6504764969","A New Perspective on Innovation in Space and Its Implications on the Tools and Measures Used to Assess the Indirect Impacts of Public Investment in the Space Sector","2015","New Space","3","2","","87","91","4","4","10.1089/space.2015.0011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006809775&doi=10.1089%2fspace.2015.0011&partnerID=40&md5=51ad650f394ca27870a83e4cb5cd9993","Since the 1960s, various methods have been used by major space agencies to measure the economic returns to space-related research and development. A number of approaches have been taken, including microeconomic analyses of specific technologies and macroeconomic modeling of long-term productivity gains. Most of these approaches have estimated very positive returns to investments in space. The problem is that these approaches have generally been carried out in an economic context, which no longer characterizes today's open economy, this calling for new ways to measure the tangible benefits in return for the considerable sums invested. The way to conceive technological transfer, R&D policies, collaborative modes, and evaluation procedures have changed in an open context. Such a context offers an opportunity to revisit and update the main methods and tools used to measure the economic, societal, and environmental benefits from space (in particular with regard to industry-government-university partnerships, user communities, collaboration within and between these communities, and so on). The wide variety of assumptions behind existing models often limits the range of results. Moreover, many controversies remain as to the interpretation of these results. In this article, we present the preliminary results of a three-year study, carried out on behalf of the Canadian Space Agency, on the state of the Canadian space sector. We focus on the limitations of the methodologies used to assess the indirect economic and societal impacts of public investment in space in an open innovation context. We present a new perspective on innovation in space in which innovation is not so much driven by spin-offs from the space industry, as it is by spin-ins from various terrestrial industries. This finding impacts strongly the way we measure indirect economic impacts and calls for new metrics. These new metrics should be helpful for governments and national space agencies to support long-term planification of public investments in the space sector, in order to protect and develop a national competitive advantage in niche markets with an emphasis in commercialization of space technologies on Earth and space applications. © 2015 Mary Ann Liebert, Inc.","","","Article","Final","","Scopus","2-s2.0-85006809775"
"Ulloa-Cazarez R.L.; Rodriguez A.I.B.; Garza N.C.","Ulloa-Cazarez, Rosa Leonor (57188723670); Rodriguez, Ana Itzel Betanzos (57210232151); Garza, Natalia Carolina (57210235696)","57188723670; 57210232151; 57210235696","Prometeo: Knowledge management system for scientific research outputs","2019","Proceedings of the European Conference on Intellectual Capital","2019-May","","","315","322","7","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069998872&partnerID=40&md5=e74da7c164c55f3c5d1795d65e7ff807","Researchers within educational institutions and research centers create and disseminate knowledge through traditional publications such as scientific papers, conferences, books and chapters of books. Within these formal knowledge products, there are knowledge objects that synthesize the creative process performed by authors and that could take several formats such as matrices, tables, schemes, and graphics. The researchers created those knowledge objects for several purposes such as generating, managing, supporting, reporting and interpreting knowledge and information. However, this traditional way to divulge research outputs hides knowledge objects, and presents at least, three not desired consequences: (1) an interruption of the knowledge management process;(2) the dilution of the scientific and practical potential value of the knowledge objects; and (3) the use of metrics that only consider the impact of the full publication without measuring the value of embedded knowledge objects. To handle these issues, we propose a web system based on open innovation philosophy called Prometeo, for posting knowledge objects extracted from traditional publications, to enhance the dissemination of research outputs as well as upgrade scientific productivity metrics by improving knowledge and intellectual management processes within research centers and educational institutions. We propose that knowledge objects, within extensive publications, should be linked to them and in that form will potentialize the impact of the formal publication, that of the knowledge objects posted, and eventually, that of the researcher and the research center. The web system will increase science impact by observing services such as intellectual property protection and valuation. © 2019 Academic Conferences Limited. All rights reserved.","Analytics; Innovation; Intellectual capital; Knowledge management; Research","","Conference paper","Final","","Scopus","2-s2.0-85069998872"
"Mastrocinque E.; Lamberti E.; Ramirez F.J.; Petrovic D.","Mastrocinque, Ernesto (54784848400); Lamberti, Emilia (56320159000); Ramirez, F. Javier (57188750814); Petrovic, Dobrila (7102830039)","54784848400; 56320159000; 57188750814; 7102830039","Measuring open innovation under uncertainty: A fuzzy logic approach","2022","Journal of Engineering and Technology Management - JET-M","63","","101673","","","","6","10.1016/j.jengtecman.2022.101673","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124603367&doi=10.1016%2fj.jengtecman.2022.101673&partnerID=40&md5=f11870e048f4823679f9a90b92355a28","Open innovation has received growing interest in recent years, both in academia and industry. Currently, assessing the degree of openness of a company's innovation process can be highly challenging due to many qualitative and quantitative factors with different units of measurements involved in the evaluation process. Moreover, the open innovation assessment process is affected by vagueness and uncertainty. In this paper, starting from a thorough review of the open innovation literature and following a holistic approach to open innovation assessment, a novel modular fuzzy rule based system is developed in order to help managers to evaluate the openness of their company. The proposed system allows the decision maker to assess the open innovation level of the firm by providing 19 input variables. The information is then processed by the system through 231 rules in order to compute sub-dimensions, dimensions, building blocks and finally the total degree of open innovation. Furthermore, the proposed system was tested using numerical examples and two real-world case studies of two companies. The results showed the capability of the system to assess open innovation in different scenarios, allowing the decision maker to identify the areas with strengths and weaknesses. © 2022 Elsevier B.V.","Fuzzy inference system; Fuzzy logic; Innovation metrics; Open innovation; Rule based system; Uncertainty","Computer circuits; Fuzzy inference; Decision makers; Fuzzy inference systems; Fuzzy logic approach; Fuzzy-Logic; Innovation assessment; Innovation metric; Innovations process; Open innovation; Rules based systems; Uncertainty; Decision making","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85124603367"
"Moskowitz H.R.; Saguy I.S.","Moskowitz, Howard R. (7102201775); Saguy, I. Sam (7003669734)","7102201775; 7003669734","Reinventing the Role of Consumer Research in Today's Open Innovation Ecosystem","2013","Critical Reviews in Food Science and Nutrition","53","7","","682","693","11","16","10.1080/10408398.2010.538093","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877285812&doi=10.1080%2f10408398.2010.538093&partnerID=40&md5=d21d39c5bbd4925c3359c054df22af83","Consumer research (CR) has played a key role in the food and beverage industry. Emerging from laboratory product-tests, it has evolved into a corporate testing service that measures the consumer reactions to products/concepts using a wide range of analyses/metrics. We propose that CR transform itself in light of accelerated knowledge expansion, mounting global, and local economic pressure on corporations and changing consumer needs. The transformation moves from its traditional testing into creating profoundly new knowledge of the product and understanding of the corporation's current and future customers. CR's tasks will involve: contributing/expanding science, applying open innovation principles, and driving consumer-centric innovation. We identify seven paradigm shifts that will change CR, namely: a different way of working-from testing to open sourcing; from good corporate citizen to change leader; open new product development (NPD) process; new management roles/cultures; universities and industry, new education curricula, and cooperation; from battle over control to sustainable sharing is winning model (SiW); and the central role of design. This integrative, innovative CR requires the implementation of three recommendations: start the change process now, fine-tune along the way; create a new marketing/CR department; and educate and professionalize. These recommendations provide the blueprint for jump-starting the process and call for immediate actions to deal with the severity of the crises facing the CR profession. © 2013 Copyright Taylor and Francis Group, LLC.","consumer research; Food and beverages; new product development; open innovation; paradigm shift","Beverages; Consumer Behavior; Food; Food Industry; Humans; Marketing; Research; Beverages; Curricula; Industry; Innovation; Product development; Beverages; Curricula; Product design; Product development; Consumer research; Consumer-centric; Economic pressures; Food and beverage industry; Knowledge expansion; New product development; Open innovation; Paradigm shifts; Consumer research; Economic pressures; Food and beverage industry; Knowledge expansion; Laboratory products; New product development; Open innovation; Paradigm shifts; consumer; controlled study; human; human experiment; leadership; marketing; model; occupation; product development; university; beverage; consumer attitude; education; food; food industry; organization and management; research; trends; food industry; review; Research; Innovation","Article","Final","","Scopus","2-s2.0-84877285812"
"Saguy I.S.; Sirotinskaya V.","Saguy, I. Sam (7003669734); Sirotinskaya, Vera (56201461400)","7003669734; 56201461400","Challenges in exploiting open innovation's full potential in the food industry with a focus on small and medium enterprises (SMEs)","2014","Trends in Food Science and Technology","38","2","","136","148","12","78","10.1016/j.tifs.2014.05.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904390752&doi=10.1016%2fj.tifs.2014.05.006&partnerID=40&md5=d8baef2c39af400434e20f96e64e8a70","The food industry, and especially small and medium enterprises in that industry, are faced with numerous complex challenges that open innovation addresses. The main topics reviewed here are: adapting open innovation for the food industry's special needs, small and medium enterprises' unique challenges, open innovation solution providers, the roles of academia and the intellectual properties model. Some specific recommendations include: collaboration, creation of a new innovation ecosystem (industry, academia, government and private business), metrics to quantify academia's social responsibility and revised curricula promoting open innovation and innovation, small and medium enterprise involvement, a new intellectual properties model, and management mindsets and strategies. Open innovation is an opportunity for all stakeholders to proactively engage in meeting future challenges and opportunities. © 2014 Elsevier Ltd.","","Curricula; Economic and social effects; Innovation; Food industries; Future challenges; Open innovation; Small and medium enterprise; Social responsibilities; Special needs; Industry","Review","Final","","Scopus","2-s2.0-84904390752"
"Yilmaz L.","Yilmaz, Levent (35436649600)","35436649600","On the synergy of conflict and collective creativity in open innovation socio-technical ecologies","2009","Proceedings - 12th IEEE International Conference on Computational Science and Engineering, CSE 2009","4","","5284275","502","508","6","5","10.1109/CSE.2009.218","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70849083206&doi=10.1109%2fCSE.2009.218&partnerID=40&md5=cf3405d08e79c0a4df203cbfb479427e","Sustaining open innovation requires better understanding how collaborative efforts of contributors yield collective creativity. One of the significant problems in understanding emergence of collective creativity involves how collectives govern and coordinate the actions of individuals to maximize innovation output. Yet, relatively little is known about desirable organizing processes in open innovation communities. To this end, we examine the impact of governance mechanisms and conflict management styles on collective creativity in open source socioecologies. Systems model of creativity and proxy metrics for measuring potential for collective creativity are utilized to conduct a simulation study of Open Source Software socio-ecologies. Findings suggest that decentralized coordination schemes such as emergent selection that are observed in utility communities along with moderate degrees of assertiveness and cooperation for conflict management result in higher incidence of innovation © 2009 IEEE.","","Computer software; Management; Open systems; Simulators; Collaborative efforts; Conflict management; Decentralized coordination; Measuring potentials; Open innovation; Open Source Software; Open sources; Simulation studies; Sociotechnical; Systems models; Computer science","Conference paper","Final","","Scopus","2-s2.0-70849083206"
"Annamalah S.; Aravindan K.L.; Raman M.; Paraman P.","Annamalah, Sanmugam (54917589700); Aravindan, Kalisri Logeswaran (57224526785); Raman, Murali (56238888000); Paraman, Pradeep (57226133309)","54917589700; 57224526785; 56238888000; 57226133309","SME Engagement with Open Innovation: Commitments and Challenges towards Collaborative Innovation","2022","Journal of Open Innovation: Technology, Market, and Complexity","8","3","146","","","","11","10.3390/joitmc8030146","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138690902&doi=10.3390%2fjoitmc8030146&partnerID=40&md5=68d95ff18fef0c502a700b3e8efefa38","The open innovation concept is a comparatively new model, and there is an absence of empirical evidence to support a conclusive determination of the factors that affect open innovation, especially in terms of behaviour and costs. Researchers have proposed a variety of methods and techniques for characterising open innovation, but those metrics are overly broad because new approaches that demonstrate current practices were not included. As a result, it is critical to recognise new methods in developing countries to assist SMEs in understanding open innovation and its practices. As such, this study aims to bridge the gap in the literature pertaining to behavioural and cost factors that impact the adoption of open innovation, with an appropriability regime as a moderating factor in determining the success of adoption. This research was undertaken to study the effects of organisational citizenship behaviours, organisational culture, managerial ties, and transactional costs (the predictor variables) on the adoption of open innovation (the criterion variable) and to study the moderating role of an appropriability regime on these relationships. The research used cross-sectional data from a survey of 376 SMEs in Malaysia. This study used quantitative methodology and suitable statistical methods; 376 SME owners, managers, and high-ranking executives participated and completed the survey. A simple random sampling technique was used, and PLS–SEM regression was employed to test the related hypothesis variables. The theories adopted in this research, namely the social exchange theory and the actor–network theory, pave the way for quantitative research. The results revealed that organisational citizenship behaviours predict open innovation positively and significantly. A highly integrative culture was also found to relate positively to open innovation. In addition, managerial ties and transactional costs were found to facilitate open innovation. With respect to open innovation, appropriability regimes were found to strongly moderate the relationships between managerial ties and transactional costs. However, appropriability regimes did not strongly moderate the relationships between organisational citizenship behaviours and organisational culture. © 2022 by the authors.","actor–network theory; appropriability regimes; managerial ties; open innovation; organisational citizenship behaviours; organisational culture; social exchange theory; transactional cost","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85138690902"
"Kennedy S.; Whiteman G.; van den Ende J.","Kennedy, Steve (56785084200); Whiteman, Gail (6603435917); van den Ende, Jan (7005986932)","56785084200; 6603435917; 7005986932","Radical Innovation for Sustainability: The Power of Strategy and Open Innovation","2017","Long Range Planning","50","6","","712","725","13","105","10.1016/j.lrp.2016.05.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035143826&doi=10.1016%2fj.lrp.2016.05.004&partnerID=40&md5=270d9616c0d0275a35f1b7ef07c51d8b","Sustainability oriented innovation continues to garner increasing attention as the answer to how firms may improve environmental and/or social performance while simultaneously finding competitive advantage. Radically innovating new products and services to replace harmful market incumbents is central to this thesis, yet studies to date have found it to be a highly expensive process with high degrees of uncertainty and risk. Extant research however has largely neglected to examine the details of the actual product innovation process itself and has under appreciated the influence of corporate strategic context. Our paper addresses this gap in the literature through an in-depth case study of a sustainability oriented innovation process for a radical new product within a multinational life sciences company, DSM. Our findings identify five critical organizational practices through which strategic direction has enabled the innovation process: technology super-scouting throughout the value chain, search heuristics that favor radical sustainability solutions, integration of sustainability performance metrics in product development, championing the value chain to build demand for radical sustainability oriented product innovation, and harnessing the benefits of open innovation. © 2016 Elsevier Ltd","","Chains; Competition; Heuristic algorithms; Sustainable development; Competitive advantage; Life sciences companies; Organizational practices; Product innovation process; Products and services; Strategic direction; Sustainability performance; Uncertainty and risks; competitiveness; heuristics; innovation; performance assessment; strategic approach; sustainability; Innovation","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85035143826"
"Zare Khafri A.; Sheikh Aboumasoudi A.; Khademolqorani S.","Zare Khafri, Abozar (57715282500); Sheikh Aboumasoudi, Abbas (57200177186); Khademolqorani, Shakiba (55893946600)","57715282500; 57200177186; 55893946600","The Effect of Innovation on the Company's Performance in Small and Medium-Sized Businesses with the Mediating Role of Lean: Agile Project Management Office (LAPMO)","2023","Complexity","2023","","4820636","","","","0","10.1155/2023/4820636","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150430140&doi=10.1155%2f2023%2f4820636&partnerID=40&md5=23d59604839ba1a13968c62e52c809c1","Small- and medium-sized enterprises (SMEs) require less formalized project management methods than large corporations. However, project management can play a significant role in implementing innovations. Even though lean-agile project management offices (LAPMO) are becoming increasingly important for SMEs, each company's performance varies significantly due to varying innovative capabilities and the dynamism of internal and external contexts. Based on a literature study, innovative capabilities, and LAPMO, we have developed a theoretical model with 11 assumption models. As a follow-up, we conducted empirical research, including critical variable metrics, data collection and analyses, validity tests, reliability tests, regression analysis, and structural equation modeling. The model developed in this study considers the many roles that innovation capacity and project agility play in enhancing corporate performance. LAPMO mediates the relationship between innovation and performance in small and medium-sized businesses. Organizational innovation, open innovation, and innovation capabilities affect companies' performance. In small and medium businesses, they also affect LAPMO. For small and medium-sized businesses, LAPMO mediates the relationship between organizational innovation, open innovation, and innovation capabilities.  © 2023 Abozar Zare Khafri et al.","","Project management; Reliability analysis; Agile project management; Company performance; Innovation capability; Innovative capability; Mediating roles; Open innovation; Organizational innovation; Project management offices; Small and medium sized business; Small and medium-sized enterprise; Regression analysis","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85150430140"
"Steiber A.","Steiber, Annika (50362149400)","50362149400","Technology management: Corporate-startup co-location and how to measure the effects","2020","Journal of Technology Management and Innovation","15","2","","11","22","11","5","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85093881491&partnerID=40&md5=e0dc7de4dd0c1d66869c7cbff126378d","Rapid technological developments make firms favor the creation of new approaches to technology management. Startups can offer large firms access to new technologies and the emphasis on corporate-startup collaboration has therefore reached a new level. Many models exist and colocation is one of these. While co-location in the context of clusters and innovation systems has been studied in previous literature, research on corporate-startup co-location is limited. The purpose of this paper is to investigate the broader phenomenon of business co-location and based on this review, suggest a framework and metrics to evaluate the effects of corporate-startup co-location. The paper originates from earlier conducted studies on corporate-startup collaboration models. For this paper a literature review on the broader phenomenon of business co-location is conducted. The theoretical contribution is a proposed multi-stakeholder framework and metrics for evaluating the effects of corporate-startup co-location. © Universidad Alberto Hurtado, Facultad de Economía y Negocios.","Co-location, startup; Framework; Metric; Open innovation","","Article","Final","","Scopus","2-s2.0-85093881491"
"Elia G.; Margherita A.; Massaro A.; Vacca A.","Elia, Gianluca (14021091800); Margherita, Alessandro (16402832300); Massaro, Alessandro (7005185911); Vacca, Angelo (55507442800)","14021091800; 16402832300; 7005185911; 55507442800","Adoption of open innovation in the COVID-19 emergency: developing a process-based information coordination system","2022","Business Process Management Journal","28","2","","419","441","22","8","10.1108/BPMJ-11-2020-0507","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124911860&doi=10.1108%2fBPMJ-11-2020-0507&partnerID=40&md5=babd1ded70f1c62efbfd5d5937d063a1","Purpose: The COVID-19 pandemic has stimulated a global movement of open innovation initiatives aimed to provide knowledge and tools to support policy decisions and actions in the emergency scenario. The authors describe an open innovation process aimed to build an information coordination system to reduce the infection diffusion within the population. Design/methodology/approach: The authors use coordination theory principles to elaborate a framework of activities, resources and dependencies among information resources and producers in the COVID-19 emergency. The framework was applied to develop a case study aimed at describing a health emergency system implemented by Dyrecta Lab (a research laboratory on computer science) and CITEL (a medical research center). Findings: The authors describe the existence of relevant “flow,” “fit” and “share” dependencies within the activities of infection containment and medical treatment. The authors identify eight key resources and a number of actors involved in those activities, and describe a platform able to gather a multitude of epidemic-related metrics with the purpose to address dependencies and support decision making. Research limitations/implications: The authors provide insights for advancing the academic discussion on process coordination principles in time-constrained, volatile and highly demanding scenarios. Practical implications: The value of the authors’ research can be identified for practitioners engaged to develop innovative development projects for public utility. The authors provide a contribution also for first responders and health operators involved in management of the current and future emergencies. Originality/value: The adoption of process coordination principles is a relatively new and powerful approach to analyze and optimize the processes that characterize the management of emergency scenarios. Besides, the study and application of open innovation in healthcare are partially limited. © 2022, Emerald Publishing Limited.","Coordination; Dependencies; Emergency management; Infection analytics; Open innovation; Process management","","Article","Final","","Scopus","2-s2.0-85124911860"
"Nájera-Sánchez J.-J.; Ortiz-de-Urbina-Criado M.; Mora-Valentín E.-M.","Nájera-Sánchez, Juan-José (55037334500); Ortiz-de-Urbina-Criado, Marta (25628373100); Mora-Valentín, Eva-María (6508336624)","55037334500; 25628373100; 6508336624","Mapping Value Co-creation Literature in the Technology and Innovation Management Field: A Bibliographic Coupling Analysis","2020","Frontiers in Psychology","11","","588648","","","","11","10.3389/fpsyg.2020.588648","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092446518&doi=10.3389%2ffpsyg.2020.588648&partnerID=40&md5=93bb88c1ea7c48b9fe87636f7bf87c4e","Value co-creation has become a very important topic in several disciplines. It is observed that value co-creation has been analyzed mainly from a perspective of marketing or services. The interest of studying value co-creation in relation to innovation is growing but there are no previous literature reviews that focus on the literature that studies value co-creation from a technology and innovation management perspective. The present research aims to close this gap. This research has two aims. First, we make a descriptive analysis of the evolution of documents published from 2004 to 2020. We analyze the main journals and identify the most prolific authors. In addition, we observe collaborative behavior at three different levels – country, institution, and author. Second, we determine the content structure of this literature through a bibliographic coupling analysis, and characterize the resulting groups. As a result of this analysis, we describe eleven thematic groups and characterize them through different metrics. Based on these metrics and the previous analysis, we classify and explain the studies about co-creation in the technology and innovation management field. We obtained three research streams: open innovation, consumer-centric analysis, and service ecosystem and service innovation, and two new trends: servitization and the sharing economy. © Copyright © 2020 Nájera-Sánchez, Ortiz-de-Urbina-Criado and Mora-Valentín.","bibliographic coupling analysis; mapping; open innovation; servitization; sharing economy; technology and innovation management; value co-creation","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85092446518"
"Allarakhia M.","Allarakhia, Minna (12772908400)","12772908400","The successes and challenges of open-source biopharmaceutical innovation","2014","Expert Opinion on Drug Discovery","9","5","","459","465","6","6","10.1517/17460441.2014.905539","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899065045&doi=10.1517%2f17460441.2014.905539&partnerID=40&md5=ce8d25d338667d6cd54fcce83243dfcf","Introduction: Increasingly, open-source-based alliances seek to provide broad access to data, research-based tools, preclinical samples and downstream compounds. The challenge is how to create value from open-source biopharmaceutical innovation. This value creation may occur via transparency and usage of data across the biopharmaceutical value chain as stakeholders move dynamically between open source and open innovation. Areas covered: In this article, several examples are used to trace the evolution of biopharmaceutical open-source initiatives. The article specifically discusses the technological challenges associated with the integration and standardization of big data; the human capacity development challenges associated with skill development around big data usage; and the data-material access challenge associated with data and material access and usage rights, particularly as the boundary between open source and open innovation becomes more fluid. Expert opinion: It is the author's opinion that the assessment of when and how value creation will occur, through open-source biopharmaceutical innovation, is paramount. The key is to determine the metrics of value creation and the necessary technological, educational and legal frameworks to support the downstream outcomes of now big data-based open-source initiatives. The continued focus on the early-stage value creation is not advisable. Instead, it would be more advisable to adopt an approach where stakeholders transform open-source initiatives into open-source discovery, crowdsourcing and open product development partnerships on the same platform. © 2014 Informa UK, Ltd.","Big biopharmaceutical data; Biopharmaceutical value creation; Common value of knowledge; Open-source biopharmaceutical innovation","Biopharmaceutics; Diffusion of Innovation; Drug Discovery; Drug Industry; Organizational Innovation; Program Development; Research Design; access to information; crowdsourcing; data base; integration; outcome assessment; pharmaceutical engineering; priority journal; product development; review; standardization; drug development; drug industry; mass communication; methodology; organization; pharmaceutics; procedures; program development","Review","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-84899065045"
"Stankovic M.; Jovanovic J.; Laublet P.","Stankovic, Milan (35191252300); Jovanovic, Jelena (7005027313); Laublet, Philippe (6508051556)","35191252300; 7005027313; 6508051556","Linked data metrics for flexible expert search on the open web","2011","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","6643 LNCS","PART 1","","108","123","15","26","10.1007/978-3-642-21034-1_8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960066460&doi=10.1007%2f978-3-642-21034-1_8&partnerID=40&md5=3bb0ae655a467cb72a1cf87804175f5c","As more and more user traces become available as Linked Data Web, using those traces for expert finding becomes an interesting challenge, especially for the open innovation platforms. The existing expert search approaches are mostly limited to one corpus and one particular type of trace - sometimes even to a particular domain. We argue that different expert communities use different communication channels as their primary mean for communicating and disseminating knowledge, and thus different types of traces would be relevant for finding experts on different topics. We propose an approach for adapting the expert search process (choosing the right type of trace and the right expertise hypothesis) to the given topic of expertise, by relying on Linked Data metrics. In a gold standard-based experiment, we have shown that there is a significant positive correlation between the values of our metrics and the precision and recall of expert search. We also present hy.SemEx, a system that uses our Linked Data metrics to recommend the expert search approach to serve for finding experts in an open innovation scenario at hypios. The evaluation of the users' satisfaction with the system's recommendations is presented as well. © 2011 Springer-Verlag Berlin Heidelberg.","Expert Finding; Expertise Hypothesis; Linked Data; Linked Data Metrics","Innovation; Search engines; Semantic Web; Semantics; User interfaces; Expert finding; Expert searches; Expertise Hypothesis; Linked Data; Linked datum; Open innovation; Positive correlations; Precision and recall; User trace; World Wide Web","Conference paper","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-79960066460"
"Lamberti E.; Caputo M.; Michelino F.; Cammarano A.","Lamberti, Emilia (56320159000); Caputo, Mauro (7102895180); Michelino, Francesca (35183740900); Cammarano, Antonello (56320485200)","56320159000; 7102895180; 35183740900; 56320485200","How to measure collaboration in an open innovation context","2017","International Journal of Business Innovation and Research","14","3","","301","326","25","9","10.1504/IJBIR.2017.087090","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031289898&doi=10.1504%2fIJBIR.2017.087090&partnerID=40&md5=eae3008e275859143e2a824dcf942c42","The paper suggests a multidimensional measurement system assessing collaboration in an open innovation context by the use of: 1) costs and revenues deriving from joint development processes; 2) joint patents as the outcome of such activities. Three metrics are introduced to evaluate the weight of collaborations on both the total business of companies and their patent portfolio: collaboration costs share, collaboration revenues share and joint patents share. A sample of 114 worldwide top R&D spending bio-pharmaceutical firms is analysed and eight clusters are defined, from closed sole-patenting to coupled joint-patenting. The work proposes a novel way to assess collaboration processes, identifying their impact on the business model of companies. Furthermore, it integrates metrics for collaboration process and outputs within a comprehensive measurement system. Drawing on objective and available data from both consolidated annual reports and PATSTAT, the framework allows managers to evaluate the collaborative position of their firms, monitoring its evolution and benchmarking with competitors. Copyright © 2017 Inderscience Enterprises Ltd.","Bio-pharmaceutical industry; Innovation metrics; Joint patents; Open innovation; R&D collaboration","","Article","Final","","Scopus","2-s2.0-85031289898"
